id|nombre|fuente|url|tipo|subtipo|periodo|actualizacion_sedesol|metadata|data_date
vcuarto_d|||||||2018-07-06 18:33:23.105661||2016-a
vcua_dor|||||||2018-07-06 18:33:23.105661||2016-a
vpiso_viv|||||||2018-07-06 18:33:23.105661||2016-a
vcua_pis_t|||||||2018-07-06 18:33:23.105661||2016-a
vtech_viv|||||||2018-07-06 18:33:23.105661||2016-a
vmuro_viv|||||||2018-07-06 18:33:23.105661||2016-a
vagua|||||||2018-07-06 18:33:23.105661||2016-a
vescusado|||||||2018-07-06 18:33:23.105661||2016-a
vuso_exc|||||||2018-07-06 18:33:23.105661||2016-a
vcon_dren|||||||2018-07-06 18:33:23.105661||2016-a
vluz_ele|||||||2018-07-06 18:33:23.105661||2016-a
vfocos|||||||2018-07-06 18:33:23.105661||2016-a
vestgas|||||||2018-07-06 18:33:23.105661||2016-a
vsir_est|||||||2018-07-06 18:33:23.105661||2016-a
vrefri|||||||2018-07-06 18:33:23.105661||2016-a
vsir_refr|||||||2018-07-06 18:33:23.105661||2016-a
vlicuadora|||||||2018-07-06 18:33:23.105661||2016-a
vsir_lic|||||||2018-07-06 18:33:23.105661||2016-a
vmicro|||||||2018-07-06 18:33:23.105661||2016-a
vsir_micro|||||||2018-07-06 18:33:23.105661||2016-a
vfregadero|||||||2018-07-06 18:33:23.105661||2016-a
vsir_freg|||||||2018-07-06 18:33:23.105661||2016-a
vlavadora|||||||2018-07-06 18:33:23.105661||2016-a
vsir_lava|||||||2018-07-06 18:33:23.105661||2016-a
vplancha|||||||2018-07-06 18:33:23.105661||2016-a
vsir_plan|||||||2018-07-06 18:33:23.105661||2016-a
vtinaco|||||||2018-07-06 18:33:23.105661||2016-a
vsir_tina|||||||2018-07-06 18:33:23.105661||2016-a
vcal_agua|||||||2018-07-06 18:33:23.105661||2016-a
vsir_cal|||||||2018-07-06 18:33:23.105661||2016-a
vradio|||||||2018-07-06 18:33:23.105661||2016-a
vsir_radio|||||||2018-07-06 18:33:23.105661||2016-a
vtelevis|||||||2018-07-06 18:33:23.105661||2016-a
vsir_tv|||||||2018-07-06 18:33:23.105661||2016-a
vtelev_dig|||||||2018-07-06 18:33:23.105661||2016-a
vsir_tvdig|||||||2018-07-06 18:33:23.105661||2016-a
