"CVE_MUN","coords.x1","coords.x2"
"20567",2881831.21966216,647831.019890164
"20166",3122012.91629357,671100.051483282
"20161",3027508.28993893,609489.443901986
"20009",3118343.6762929,648804.767800893
"20153",3031635.9703485,461038.280831861
"20550",3080856.63255718,569011.390751748
"20155",3039091.94988659,521376.342093672
"20447",2929773.38871993,538630.631750506
"20404",3002983.77195582,628066.994106165
"20437",3133084.25046579,582901.063260025
"20273",3031807.35282359,558451.449251957
"20300",2918347.48472873,527091.822355535
"20485",2878458.2951245,487857.058909624
"20136",3081841.00718429,659053.044597333
"20121",2997237.40979338,629943.660682279
"20394",3155293.91363671,579944.943440181
"20137",2994155.10441341,549372.371210841
"20163",3035864.87708305,694272.817009735
"20279",3094443.87899467,466618.786845678
"20252",2979607.33826404,580709.299931011
"20511",3025048.07007059,585395.954514488
"20439",3071759.66050972,431624.099860275
"20026",2972961.34763508,562975.136919659
"20170",3106272.45159489,502763.555080559
"20458",3094628.62951688,636928.554194594
"20194",3122631.1357135,557802.613192655
"20188",2937398.13292797,507401.002303683
"20549",2939498.25588065,627921.38797063
"20175",3055093.3496118,632440.451505239
"20202",3023343.92999712,478369.494204698
"20236",3100450.63818705,462454.10012737
"20213",2997383.11805995,492246.139849713
"20401",3045578.72643669,440573.042426855
"20416",3012766.73539242,659904.902055854
"20217",3014168.11725995,578664.250482906
"20275",3162846.83627243,568794.523829393
"20223",3118084.64314782,615111.377202828
"20046",3006070.87417919,594428.836986237
"20005",3252266.98071871,538127.922206631
"20398",3045587.28298679,531092.82214412
"20441",3246427.19149503,504713.22098924
"20088",2948933.28767715,546799.344730635
"20097",3114311.70246607,600140.9360519
"20415",2927655.68343313,520406.587695994
"20329",3003561.60320274,564936.034394972
"20017",3050313.91708225,520430.108167208
"20124",3233639.59254109,503475.918131333
"20117",3063216.99909937,450302.61419132
"20385",3059521.46163643,569467.982007615
"20265",3310665.27757416,540087.33650142
"20235",3090652.89742642,507889.439252089
"20414",2936622.11093052,475599.037613825
"20539",3050679.69588603,584845.132672733
"20392",2955010.37000668,557594.672504612
"20134",3077827.55932736,686504.292199442
"20411",3074094.24735565,567106.293535946
"20004",2960169.28197628,666970.800621533
"20037",2925469.44576862,554431.062179069
"20231",3172664.26251725,565027.106989592
"20471",3110793.59335571,615261.611562006
"20383",2971027.99267727,606109.04731532
"20384",3069827.68336426,494234.544850751
"20150",3039018.75911651,607853.097916079
"20199",2893172.95535957,646812.335493517
"20442",3106578.57385504,599199.816604442
"20092",3046974.60954138,573419.983245373
"20178",3057510.46412999,593660.651234524
"20369",3061832.08764673,554512.796863978
"20144",3002252.76802832,603759.913954413
"20423",2977995.18413559,609760.197927243
"20031",3136794.4849213,574516.601282935
"20489",2962850.09237977,491119.791942673
"20482",2915477.10663129,484296.270197926
"20469",2923690.3156448,584496.981020958
"20526",3016178.33492662,463855.277046014
"20018",2982165.16663603,674378.866138184
"20058",3038263.03526192,680589.98392526
"20324",3100584.10344692,434531.029938158
"20495",3120494.26315861,459246.369967189
"20254",3087106.29957826,470905.378845816
"20068",3065385.08371007,541164.780017925
"20467",2951767.05958228,475292.490209899
"20159",3039146.36135687,478373.430827938
"20021",3062330.1734216,742354.967485629
"20483",3041454.46302227,592343.370905802
"20062",3092632.67597119,602048.472724886
"20193",3055005.76142026,603701.041597596
"20528",2930264.14214292,610011.786182136
"20198",3233574.23815594,580719.329786133
"20537",2909285.06249745,624694.541248581
"20551",3101628.86194872,554944.639295977
"20057",3245941.04559129,592565.383868251
"20115",3065482.05768484,561054.517942569
"20413",3120925.89000129,436121.597000472
"20570",3029954.54318237,541943.350443714
"20205",3159187.21366956,626002.69207756
"20042",3101011.77138464,623739.013091022
"20044",3146214.43605764,681641.879387742
"20334",2978751.38043471,462304.877952199
"20064",3162809.34382628,534745.952434013
"20390",3065454.63127913,574780.304134797
"20327",3333651.51889337,500020.083260851
"20470",3190915.51749324,547630.423093022
"20039",2944838.84432059,658281.12047773
"20036",3205166.29246577,555506.216130778
"20211",3121087.07075644,470635.047572808
"20183",2890278.02471557,627520.221902557
"20006",3013273.88180484,615364.370535295
"20020",2924980.96977763,569835.681457405
"20350",3066749.59258284,572647.9785915
"20453",3185673.64478809,459018.250982815
"20460",3146498.09545477,612514.791467825
"20073",2937627.96872524,563186.379816097
"20515",3208079.12128027,487133.344347558
"21126",2878675.34246422,786914.626810644
"21154",2948802.42392055,769437.520324368
"21189",2939444.94113405,765752.339235016
"21035",3015641.04635969,703722.631045674
"21191",2881219.40734767,669821.898039517
"21117",2938585.32887726,812070.600999003
"21102",2873000.98002988,789676.26276308
"21173",2974941.74630496,880134.940299616
"21120",2998207.84497538,730943.392258045
"21119",2889624.11936505,786003.46459419
"21137",2972102.60774338,810341.051665276
"21109",2901850.86853509,926422.097694107
"21207",2961177.87046318,879701.403538941
"21062",2881681.64410705,740658.303547802
"21185",2864640.95515493,748456.597776489
"21082",2939264.7921515,727418.210992123
"21083",2933011.90647878,853437.438426304
"21132",2874382.92949736,812655.001406002
"21215",2942078.19922119,892611.431889872
"21026",2869824.31076853,794595.285501507
"21205",2954675.22435897,759474.894065263
"21200",2954365.02526483,878786.59837386
"21176",2864231.89796572,740085.376876786
"21060",2873433.82292638,797525.048645686
"21118",2938730.30513252,780536.760814744
"21167",2932519.13251855,889346.543170703
"21203",2944424.49602989,751239.619150144
"21017",2975973.62890582,875454.590922891
"21054",2976692.90236484,867072.77898894
"21177",2960243.09160766,747282.102939419
"21163",2919294.43452401,800173.865519431
"21048",2865688.02834956,804341.110928763
"21124",2987223.0845528,710805.139387583
"21079",2935600.81927564,758843.405277368
"21001",2926113.62429413,795735.257598983
"21065",2954960.15841573,787457.63387802
"21139",2908081.89401536,688980.335445348
"21068",2944676.07269799,908162.113377051
"21006",2930746.64171272,897842.675544784
"21140",2883882.27859673,791249.080801474
"21108",2962747.26189914,821469.610897584
"21161",2969631.85940957,736315.971196832
"21008",2902930.57047352,900842.669937358
"21075",2979734.64064271,887732.897928878
"21142",2960136.45298236,802330.374267617
"21131",2917697.8848217,755892.71640553
"21088",2966121.22959585,904612.601121839
"21204",2975430.84439679,887351.648285504
"21194",2947954.49954475,951463.604770935
"21022",2856759.49638805,762977.327608572
"21197",2926157.10919309,930775.556300144
"21031",2904067.20680589,736330.580460728
"21070",2913950.45679565,749046.602794488
"21180",2857702.53224272,822551.691490918
"21066",2907069.04033392,678603.462178839
"21111",2928119.73962243,956014.881829468
"21201",2885699.9996924,745458.393315425
"21087",2825609.25108624,705255.405344178
"21105",2952517.89416582,846448.924129305
"21125",2883796.9237824,784345.951780527
"21115",2958672.61441648,779553.709125094
"21074",2872535.61490713,801364.53464524
"21046",2984008.34842955,746249.123740787
"21164",2933082.48652451,785839.636253801
"21024",2881062.69679566,693002.089494086
"21089",2939513.74282987,917899.910288291
"21210",2949066.42035605,895866.895228544
"21036",3031464.83498266,708337.553633533
"21112",2931879.73451446,681584.081988377
"21153",2923805.39962507,771775.143691549
"21150",2904355.5468184,756894.862218605
"21093",2993253.8135455,817425.851802409
"21044",2962892.62664842,851306.735131755
"21202",2953348.00605653,888792.601676596
"21209",2972807.30312082,705843.006152139
"21181",2883677.52208063,800470.010777199
"21040",2915498.80266554,779791.568966381
"21032",2839316.89790588,692652.207540124
"21157",2890044.31575767,711864.778452201
"21097",2931781.37490366,774291.700627789
"21208",2917254.41566799,890614.156495753
"21016",2925024.40312164,869573.386719212
"21113",2894233.32014124,685517.447687555
"21195",3007741.02572122,734945.063985587
"21127",2930859.06314459,695865.651640177
"21019",2872903.09198812,771763.391067217
"21190",2938339.10930329,706369.340589042
"21004",2944709.82670867,787746.376860228
"21064",2934229.34828567,973354.577696181
"21071",2911143.30277102,912655.159671907
"21050",3016974.52074588,809788.034770398
"21198",2859421.69780379,682627.570243415
"21043",2968996.66244377,899108.238850167
"21183",2925915.17406206,913192.497150675
"21015",2914397.78070541,789219.844304059
"21081",2847767.44998164,675587.273771743
"21155",2889801.12126579,678648.724675265
"21196",2927987.00801113,704604.033368083
"21199",2984742.66968868,865893.261960905
"21141",2918418.90039229,678059.675978534
"21107",2950871.81225965,907868.996288999
"21138",2860377.08171488,791381.325117341
"21086",2928525.28343285,945134.575161372
"21067",2984076.4142206,821029.430428167
"21023",2993435.35253194,779063.771665152
"21165",2854329.24971644,753712.827957328
"21172",2939962.27967637,875073.268553611
"21053",2903529.24248932,874354.790531495
"21169",2928273.26042322,728766.625854436
"21168",2852354.32955388,743341.954409697
"21099",2981101.23880444,756492.569243554
"21188",2856034.48362122,773938.3975657
"21129",2997454.96114454,701265.995622235
"21106",2886801.50439889,775714.010389123
"21047",2858942.77277301,702613.037178251
"21094",2952563.72047294,836914.641732959
"21213",2937095.50244741,928056.666631091
"21007",2891636.37100525,736498.874598411
"21121",2885506.0870722,757532.743031331
"21058",3001737.31116333,815186.18535882
"21216",2962069.22188645,899486.808247301
"21110",2969449.45087801,767382.07388749
"21149",2982071.70578774,736882.03870962
"21085",2874541.70026838,727910.456056296
"21186",2969764.16968788,878612.621545045
"21192",2965608.93068091,907371.116250457
"21100",2905583.11979035,921227.454232538
"21005",2849423.44217995,755767.550608487
"21045",2980075.56544549,783444.169881165
"21056",2873104.80101232,687814.099915918
"21206",2915875.10104189,737636.224510921
"21214",3004228.84643093,712392.501981711
"21211",2962869.18472072,867932.936600058
"21184",2933481.07978716,909274.176724156
"21027",2976979.81025527,691073.838321886
"21166",2875596.22238938,752239.80243115
"21159",2894586.6491418,753571.521805798
"21193",2916299.74098785,763742.337238958
"21114",2901717.20959625,784578.500956452
"21090",2883507.52715066,796360.391381118
"21034",2889097.60393921,798260.78004021
"21012",2970434.4287942,796979.218381065
"21135",2947499.78270783,675710.107041206
"21160",2833379.52325356,721263.863371471
"21152",2946383.76766659,798241.195297627
"21025",2978365.96751246,905585.421593726
"21122",2864271.21682673,808272.978523044
"21029",2957827.28548362,903784.669557214
"21179",2987665.57411043,800953.387376531
"21144",2944262.59128969,776730.667329428
"21178",2916272.38635376,936136.664338415
"21143",2860522.3744193,809624.886155278
"21076",2988829.54106313,900028.432595093
"21128",2947781.19756647,813085.751027929
"21021",2864440.46941429,732656.871992375
"21028",2942690.553229,898620.349889031
"21092",2948968.22840708,733278.813061766
"21151",2934628.51620156,772140.633232285
"21212",2951062.89433582,863933.400403801
"21095",2910131.44294527,755355.369909998
"21002",2996913.3030832,908968.502084512
"21010",3014091.6944965,723136.244657491
"21018",2954731.48707251,716144.813600642
"21147",2916760.66821731,718117.340480937
"21217",3029754.00823721,718757.861692281
"21170",2974797.52748388,838750.921745195
"21171",2934733.76934015,763170.777438729
"21136",2887449.15278195,802352.30197624
"21098",2934844.39735667,747954.915794864
"21091",2916707.88270677,919154.573511776
"21069",2866425.20842718,757265.0086798
"21158",2978740.74363306,917209.280723561
"21174",2984380.18095765,881476.78371098
"21038",2938605.87677102,775865.625585264
"21078",2947108.2707029,889141.363171742
"21073",2844988.70075993,713408.160748292
"21084",2954276.39678282,900050.783833936
"21055",2936099.61911926,669661.464517888
"21096",2951957.06835216,801772.139444793
"21063",2987333.62769791,770605.142038616
"21130",2967007.7376362,790737.466886128
"21049",2920310.8948292,904366.079263143
"21072",2956361.03342353,906832.875249245
"21146",2912968.11809523,741516.283323379
"21052",2914952.13745952,745206.448826617
"21187",2910731.81041837,938419.236679912
"21057",2891388.48116348,922491.476612295
"21175",2869804.85504836,782857.524941467
"21104",2937010.52692275,805692.418423142
"21103",2991011.08216745,745136.006823738
"21123",2938905.30752047,907413.134697292
"21134",2866385.22408202,821037.348245941
"21039",2938986.89262958,885570.137106913
"21014",2937635.68690043,901228.919959526
"21077",2949817.14774037,900193.200440011
"21162",2939493.11347356,896057.573419308
"21059",2892958.30721009,698643.757424318
"21041",2892892.44924377,796313.961985618
"21051",2855666.50588359,728391.956244905
"21133",2883776.75785248,745368.213850186
"21101",2960005.3701691,891665.646552325
"21080",2955834.0079312,897234.113430537
"21009",2902305.47405568,698707.288210107
"21037",2941688.4445409,718607.049018398
"21020",2930276.90510856,763009.666462677
"21182",2932613.01076701,768711.965750094
"21030",2944892.36418322,901370.058672869
"21042",2901900.46177019,722399.997770037
"21003",2911454.0992878,690934.798504261
"21156",2980267.93233968,726413.502092564
"21033",2845342.51936227,754173.207272012
"21011",2865299.58199256,673372.968484043
"21013",2995906.08711029,715313.762152544
"21061",3034731.60858158,733272.566402121
"21148",2879727.80309877,780303.589932735
"21116",3012249.98307109,815040.237587762
"21145",3045550.62273222,719588.504196971
"22004",2742868.77942833,977910.19874849
"22015",2756627.95299762,999234.64087396
"22001",2698005.92961633,909266.637175877
"22016",2707934.24018731,930799.519081916
"22009",2775393.08915272,1042755.74474836
"22010",2790082.80717522,1030162.37752008
"22013",2724441.87261785,1011389.85201143
"22006",2661970.36202094,943079.62375416
"22002",2748896.55415972,1016632.30342057
"22008",2675256.19483685,934230.607741409
"22017",2712621.33969901,950966.086080501
"22005",2696949.66906825,973578.554851412
"22011",2678538.59913023,969148.693145286
"22007",2721378.33132063,961910.728028935
"22012",2689896.78577511,941923.505379001
"22003",2743975.54687588,1046038.54177662
"22014",2660473.11821287,969891.810608241
"22018",2713919.9103703,991421.752617184
"23004",3924465.17957068,791290.878867999
"23008",4013239.24758183,1029956.69733692
"23003",4046909.32124765,1120303.90703726
"23002",3955232.61713936,922957.558894276
"23010",3912971.34712638,842033.956910003
"23001",4065546.89872828,1020162.85769084
"23007",4009651.57076635,1082262.27688357
"23006",3876480.20502473,911769.597240476
"23009",3988871.53875554,996649.90162149
"23005",4054902.48796948,1089249.6152686
"23011",4037085.27573489,1071803.88068416
"24057",2826521.95179434,1038823.73957735
"24058",2769614.11846373,1165571.73361896
"24036",2771752.96188763,1104238.81398501
"24038",2835758.86584014,1048763.97639593
"24040",2835139.82078179,1123230.60364537
"24054",2806981.54767252,1044637.27888137
"24003",2797308.98043114,1081649.63291135
"24041",2826724.80582491,1082193.43658357
"24042",2843630.62570419,1069846.2944642
"24046",2574687.16851329,1105846.89444746
"24013",2801466.68742707,1124014.92836987
"24024",2701979.33046391,1106284.80169895
"24029",2848825.14971067,1047092.2717071
"24032",2648780.43071082,1084309.80920792
"24037",2832173.58607083,1029246.83628583
"24006",2595744.70590406,1290681.65706796
"24008",2676382.60239793,1159177.39486776
"24009",2625385.26820881,1130856.50069336
"24014",2819012.68323389,1059122.82932765
"24022",2584699.11102514,1190149.6549786
"24033",2532397.62424529,1257825.07383603
"24044",2609782.51472386,1341998.73179262
"24047",2630567.80752508,1243263.95594089
"24001",2576450.88318839,1158942.24483616
"24002",2744374.70390152,1122155.7928983
"24004",2639658.572177,1139478.88840123
"24010",2733729.45241353,1159347.20060914
"24018",2811013.04974569,1060165.82594965
"24028",2606540.56459605,1139267.0026784
"24035",2617375.41160138,1139505.24756222
"24007",2634281.96486762,1322360.90194443
"24045",2592324.17396666,1211322.8697929
"24048",2626122.90399968,1293057.1603469
"24011",2683709.39890588,1112013.46187074
"24012",2813187.76789089,1071855.30357684
"24049",2508542.54120966,1211832.40252337
"24015",2589442.08772701,1243675.94904742
"24016",2857540.45888109,1135955.88361966
"24025",2537846.0160716,1197061.10631373
"24056",2622224.80147993,1182321.18495404
"24017",2673132.13170174,1205568.14213211
"24019",2746289.44777637,1068744.78690858
"24020",2643496.25598855,1276506.05028193
"24021",2586466.34301134,1137907.80564636
"24023",2745147.16843297,1091775.01382639
"24027",2716877.92918247,1064011.2100165
"24031",2767297.53242654,1066200.98384121
"24034",2850014.54697376,1091210.65243945
"24052",2684787.82121612,1142138.62785081
"24026",2825362.19366675,1071850.2595454
"24030",2658237.59658222,1128639.70814765
"24005",2738767.72537345,1110008.75771102
"24039",2832849.30666262,1063790.66894986
"24050",2604748.65094788,1093159.04023002
"24055",2635939.09644834,1110644.5151448
"24053",2823000.77080563,1049420.16376303
"24051",2635637.91866878,1180301.98787981
"24043",2654751.91084971,1072936.24766111
"25009",2123436.51388331,1193715.45798961
"25017",1891050.48886661,1559381.5509384
"25008",2010226.61964961,1342461.57690458
"25010",1835877.55466914,1593456.07925264
"25016",2057628.43482596,1331135.06274902
"25004",2094279.75135923,1270524.17166239
"25013",1921305.25925233,1490894.41601164
"25006",1969778.53070796,1410876.07806006
"25003",1960639.1785968,1514837.45637119
"25014",2112196.33471811,1230611.76311442
"25007",1877905.06572682,1638497.32157673
"25005",2016173.05052989,1390549.93232532
"25015",1891913.94193979,1498598.52669423
"25001",1788809.8718105,1555994.24131014
"25011",1844272.11605436,1513519.28167155
"25018",1919991.05103115,1420754.18571628
"25012",2062529.86872835,1277411.60669196
"25002",1884077.27659915,1468879.14623954
"26007",1584865.84561138,2113233.36533798
"26054",1742703.9373296,1858559.67567669
"26038",1752772.46621512,1982161.54723277
"26031",1833045.85684618,2021892.633604
"26045",1648850.54931216,2021576.6909312
"26052",1819468.40843917,1898972.13854749
"26002",1811329.97326504,2132135.79761603
"26071",1724565.22793154,1693160.09865808
"26009",1780704.51439234,1887961.1621829
"26040",1836548.19770477,1967531.18481892
"26004",1551268.98595774,2155608.527535
"26064",1577608.53395588,2057598.61429201
"26048",1423874.16955768,2204558.71168187
"26017",1489714.79294107,2120856.10341471
"26018",1725225.94846771,1768995.80863126
"26001",1705024.50211028,1992332.96967578
"26047",1525539.76339564,2021068.98440228
"26020",1622423.22854905,1988808.24508363
"26046",1573886.43121134,2107900.2890579
"26034",1703684.25791709,2007312.2106664
"26027",1766740.47941616,2105937.25068115
"26039",1739472.17811867,2149871.84356298
"26035",1661601.51121063,2111825.08754712
"26005",1813208.52392847,1884101.79052226
"26066",1691793.81557171,1942668.62364629
"26037",1700958.86029835,1899751.87779738
"26014",1713855.97758695,1972765.28210401
"26050",1673587.02545394,1989427.36819462
"26061",1758115.00824223,1877705.87415807
"26036",1634410.81236351,2100590.14133678
"26057",1755138.60502812,1930662.36182178
"26044",1767820.26241389,1840357.71763458
"26063",1770218.78725582,1952771.94529051
"26033",1765933.87736834,1640584.2938958
"26025",1649963.95952538,1797290.84854666
"26060",1596982.3974791,2164347.3404037
"26070",1462059.17616197,2222880.81257826
"26012",1698226.57887195,1765109.28908323
"26026",1740102.29873004,1682224.40778361
"26023",1746493.92813328,2020141.86777809
"26011",1733919.4026329,2087823.64511338
"26015",1826944.21658042,2077186.72618089
"26042",1768709.10144355,1687664.15667085
"26010",1843245.14799425,2042208.29350923
"26041",1780723.63753315,2064944.41945152
"26056",1647106.78600264,1958763.09796592
"26069",1819065.78646376,1833634.65409382
"26049",1775261.24151631,1742746.57036202
"26059",1682734.01715601,2148956.10447773
"26051",1782399.65127779,1792566.39276617
"26008",1814893.44784979,1991910.75097909
"26003",1820430.69317502,1682062.1129658
"26067",1793339.3157519,2036204.25685945
"26028",1792728.474394,1983678.50759724
"26022",1669709.26010132,2062814.36512461
"26032",1787283.51053352,2007772.45394821
"26013",1701804.89344564,2021946.46914111
"26006",1712119.34087956,2060253.3768966
"26019",1711369.15330029,2124594.66547699
"26062",1728911.03035985,1835170.57764089
"26016",1612185.63312347,2039551.34126351
"26021",1682615.97058433,1874689.00555201
"26043",1639474.96245106,2152370.58160462
"26072",1676146.25210456,1723924.92539135
"26024",1785673.22756358,1967861.11673793
"26058",1628847.14500172,2069801.28477636
"26065",1599245.89589418,2124011.4016707
"26068",1724977.62160603,1912437.25251235
"26053",1695209.40555523,2001811.08223036
"26030",1578592.02677448,1914372.05612062
"26055",1327927.84395345,2267012.9388081
"26029",1655066.57693856,1811820.71483502
"27012",3510004.72954739,684247.621906183
"27009",3475865.79628942,672995.51581707
"27013",3455813.68794255,718729.874993677
"27006",3427880.28229268,704668.519667451
"27017",3636583.88136416,646771.525571046
"27007",3593859.75219219,674546.801106691
"27010",3441374.028324,720641.128780433
"27015",3483306.91010306,647378.827704422
"27014",3427932.61391543,738411.119879351
"27004",3466381.86731959,699590.842798003
"27005",3414227.85492205,727135.727862132
"27003",3492776.97950831,740336.785798423
"27011",3541561.98731955,712319.920792375
"27016",3459358.79059899,656389.206673076
"27001",3631548.39735364,688382.055392193
"27002",3382306.8356264,712310.412837478
"27008",3378928.0574568,674011.021517484
"28032",2861940.16865001,1533469.30941223
"28031",2747744.80762382,1251303.33785101
"28002",2904170.38782445,1225091.71464311
"28005",2816870.77024728,1435218.08222874
"28013",2795077.00290868,1319808.03465574
"28042",2766006.17977363,1393623.58850732
"28025",2791715.26983259,1579139.64469899
"28040",2915022.14606443,1522839.61471992
"28034",2804935.34964639,1385038.22722974
"28039",2726848.47781391,1214400.29372573
"28036",2825319.03305659,1402704.1607758
"28030",2819099.59810842,1335417.87990106
"28022",2946463.19518314,1514023.40554635
"28021",2823948.71823446,1175683.76851992
"28020",2745363.72619565,1396276.09635949
"28014",2749148.74685362,1651755.56286421
"28009",2927620.41752209,1146130.03116673
"28019",2819784.1723654,1252740.67710467
"28006",2716369.98818427,1256869.84788191
"28017",2762877.24731599,1274310.68488935
"28033",2895613.27224413,1527098.54714422
"28041",2787381.54318648,1298873.4407609
"28003",2900804.58724048,1174293.8390669
"28011",2787676.92487632,1222838.06865409
"28038",2920156.88174538,1145815.20078913
"28007",2812565.80388534,1573515.66410449
"28001",2877202.25575073,1349075.33462719
"28015",2834362.95753286,1568795.98318352
"28037",2901596.82736613,1311060.42254437
"28028",2786140.93143307,1167815.31674901
"28008",2843603.38913286,1282715.86223192
"28018",2851411.23872357,1362570.20478017
"28010",2858513.05130227,1403116.27987255
"28004",2798738.31181529,1174096.24608969
"28024",2772499.23704032,1598234.56353558
"28016",2764682.64937457,1353376.17561501
"28029",2771996.2017146,1203045.02261935
"28026",2725925.6190435,1289215.60126684
"28023",2856866.68253991,1468687.5568391
"28012",2851870.34851871,1199957.95737355
"28043",2812853.54520034,1223243.91898659
"28027",2729190.6357963,1714583.8513533
"28035",2906204.9695374,1433300.76285856
"29056",2884289.90736267,816003.478427409
"29051",2891668.52890701,810798.028613623
"29023",2884601.88310358,808976.772235133
"29053",2892782.07788752,809339.355296118
"29045",2875511.93938517,848696.321119423
"29039",2915785.19407478,830000.434044523
"29029",2895419.15197517,810783.795390624
"29044",2892218.66631605,804815.489487061
"29050",2910518.64647635,812291.469081852
"29011",2894135.62092423,839344.400878274
"29009",2909444.37828188,822518.20982252
"29041",2898904.21093824,802607.920814013
"29055",2891867.93898468,837646.518737267
"29015",2878878.46426126,822392.104152151
"29054",2892081.87558967,807393.348067968
"29040",2893717.88128153,830954.335632431
"29013",2925751.72973856,821032.51776498
"29030",2925484.82925032,837760.485199932
"29028",2907241.66482153,808418.376732004
"29012",2873027.21707846,832000.137119492
"29010",2905489.5488645,815760.336470202
"29034",2899707.79292575,852083.89565589
"29022",2901574.49016779,807605.640267223
"29052",2913956.42808401,819729.140503163
"29016",2928615.56120886,812848.411364569
"29047",2919440.3700012,843033.250622887
"29020",2871141.87663428,841732.978155726
"29035",2917230.73468828,827022.759699852
"29048",2899204.65396809,814299.292764485
"29027",2899694.26761797,800251.773303632
"29019",2879512.31367098,814219.84359866
"29036",2893047.81992975,820550.487360807
"29042",2894281.50063277,802366.728548989
"29005",2905511.55036603,830530.779937488
"29018",2905160.30741935,819086.275252788
"29059",2898018.36609872,806888.378293638
"29002",2898646.44774076,822393.564140314
"29026",2905357.46260197,822733.125567803
"29007",2953196.42574168,822196.804901273
"29060",2897660.45103097,812536.306687173
"29046",2926124.61071629,846587.693058025
"29021",2860614.34273967,837809.756814615
"29038",2910022.38759297,825927.340463985
"29043",2900272.36129234,827981.904579891
"29001",2899899.16284891,823589.509388497
"29017",2902297.41704057,804849.951139738
"29049",2887958.88323029,814901.837182133
"29058",2896830.5971638,804889.536690544
"29025",2904915.20510508,800984.373269923
"29032",2889266.78695985,809160.776289962
"29024",2889273.59059622,822216.132086787
"29031",2910644.48295121,837154.082184993
"29037",2927147.20270058,807736.982338946
"29057",2886506.92536593,810418.999664392
"29004",2940519.5872513,830216.10791491
"29014",2882805.1934584,837074.356954181
"29033",2894367.91948781,817626.354519206
"29003",2899309.0110091,843783.033935501
"29008",2943759.04617559,821426.379328464
"29006",2856756.78031056,844466.999209085
"30059",3271645.28867824,694048.654927861
"30018",2991829.58873904,762999.529777944
"30208",3162858.77447489,718436.877922522
"30136",3024388.74067047,853656.567557754
"30073",3222996.94180007,706845.518803096
"30196",3046837.89267497,769047.398761449
"30182",3024801.54156641,847213.352676587
"30171",3023201.87680069,745275.455905335
"30061",3353493.02943236,640350.949105606
"30095",3057265.26621968,879063.082861377
"30031",3069762.28595163,768808.40297182
"30154",2937820.92985285,1052460.83788581
"30144",3247619.55797599,655723.548480439
"30142",3224512.40578778,659175.357627262
"30149",3249592.3672741,712542.811422812
"30107",3006745.30137782,864562.343955975
"30156",3013578.8000637,865645.243254533
"30168",3021458.39123363,758238.288853553
"30117",3057443.1390611,756787.930701536
"30163",3028319.85050848,877523.450482656
"30184",3015573.13782853,743952.777786224
"30072",2866889.01351919,950269.427860088
"30081",3008031.25709603,774698.37373788
"30138",3009846.73772484,769743.752700691
"30199",3278868.52625561,682308.917654596
"30140",3016204.89465311,761976.11057302
"30054",3154068.71779226,705510.626696944
"30074",3011821.11425844,766805.523018726
"30120",3274957.32573387,686351.572878468
"30210",3312737.7257274,609454.12451548
"30190",3146482.32336851,702362.895981687
"30127",3004956.22597004,785624.847279701
"30002",3039141.23482003,864351.244982874
"30100",3093992.18777272,801598.543828298
"30145",3257863.30031027,687003.176243859
"30118",3014650.29071255,771162.839294914
"30007",3070305.93226966,790298.663031081
"30042",3052255.59136225,891526.133142922
"30008",3010499.92827363,797747.279266103
"30162",3040767.68827925,816764.980710378
"30005",3152778.20746328,743139.062898406
"30088",3049375.94275402,825828.664207017
"30101",3006058.20381969,779393.510199054
"30047",3015514.773622,793011.931439781
"30004",3072289.25814653,849516.023956491
"30170",2883080.87603823,962432.076892218
"30189",2975057.35838027,999332.226299049
"30015",3195868.5543984,750367.085265214
"30116",3252382.97826151,675737.670104989
"30112",3039290.1089681,857904.806345023
"30057",3045739.43274983,871512.953803322
"30143",3196106.74097161,727953.973115089
"30087",3034692.39777437,847866.144017354
"30055",2878543.54312908,1025429.16446547
"30051",2950761.64519372,932799.382883235
"30063",2915017.99193122,1047300.54165471
"30043",3057551.53477842,803998.470074973
"30029",3005972.41056071,799311.506144841
"30155",2895097.76929533,1047056.8374333
"30202",2883358.01725132,974583.502455541
"30211",3029248.5580686,922014.132187493
"30060",2946960.34502761,1047165.79670012
"30158",3017161.22690642,940155.323430719
"30180",2895925.77227711,961369.286822199
"30010",3008824.95449483,872627.862355975
"30175",2963735.66689771,968714.506862255
"30102",3015438.86349084,912284.490451597
"30181",3113379.8649186,763704.936085504
"30036",3027752.56832107,862233.9948027
"30188",3035027.62666866,812791.928750207
"30150",2949718.84870627,1062552.56299344
"30079",3014044.32974385,827453.638321491
"30161",2872895.69020292,1066320.80736665
"30027",2896015.19806314,984277.623438765
"30048",3285948.31885305,689952.95702663
"30094",3201828.69868873,681975.812805833
"30201",3034304.63235376,749006.670712982
"30113",3030414.22801033,764970.184129384
"30037",2946816.50137245,925037.044358809
"30147",3006643.40920885,754426.237732086
"30198",2879781.52671695,948143.788395742
"30134",3069433.30874377,822356.313422468
"30108",3306714.40436549,657255.120009665
"30124",2989937.74623074,942020.354816936
"30125",3060722.46445566,782403.322410696
"30148",3082303.94534957,794957.811993916
"30058",2909753.08893437,1004938.95844899
"30091",3253694.93431478,622094.012231551
"30013",2945477.90830021,1040143.97281019
"30169",3165629.77967634,695016.736404444
"30014",3038661.36500763,772430.025976896
"30178",3171936.11068351,741721.972407152
"30038",3030658.6366939,837086.871132473
"30212",3171950.79710035,641163.800117776
"30141",3214468.25693999,736303.964739174
"30083",2913784.30470027,974149.42171839
